"","pmid","doi","title","abstract","year","month","day","jabbrv","journal","keywords","lastname","firstname","address","email"
"1","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Gibbs","Hamish","Department of Infectious Disease Epidemiology, London School of Hygiene &amp",NA
"2","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Nightingale","Emily","Department of Global Health and Development, London School of Hygiene &amp",NA
"3","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Liu","Yang","Department of Infectious Disease Epidemiology, London School of Hygiene &amp",NA
"4","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Cheshire","James","Department of Geography, University College London, London, United Kingdom",NA
"5","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Danon","Leon","Department of Engineering Mathematics, University of Bristol, Bristol, United Kingdom",NA
"6","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Smeeth","Liam","Faculty of Epidemiology and Population Health, London School of Hygiene &amp",NA
"7","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Pearson","Carl A B","Department of Infectious Disease Epidemiology, London School of Hygiene &amp",NA
"8","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Grundy","Chris","Department of Infectious Disease Epidemiology, London School of Hygiene &amp",NA
"9","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Kucharski","Adam J","Department of Infectious Disease Epidemiology, London School of Hygiene &amp",NA
"10","34252085","10.1371/journal.pcbi.1009162","Detecting behavioural changes in human movement to inform the spatial scale of interventions against COVID-19.","On March 23 2020, the UK enacted an intensive, nationwide lockdown to mitigate transmission of COVID-19. As restrictions began to ease, more localized interventions were used to target resurgences in transmission. Understanding the spatial scale of networks of human interaction, and how these networks change over time, is critical to targeting interventions at the most at-risk areas without unnecessarily restricting areas at low risk of resurgence. We use detailed human mobility data aggregated ","2021","07","23","PLoS Comput Biol","PLoS computational biology",NA,"Eggo","Rosalind M","Department of Infectious Disease Epidemiology, London School of Hygiene &amp",NA
